persnum1,tcinpsty
2955,006300
2956,004300
2956,000700
2957,009000
2957,004100
2957,008800
2957,004600
2957,003400
2957,003000
2957,012500
2957,004100
2957,005100
2957,011500
2958,002300
2958,001300
2958,000500
2958,003800
2961,004200
2961,014300
2962,009900
2962,013000
2963,002300
2963,003000
2963,004400
2964,006000
2965,000800
2965,002600
2967,002100
2967,004400
2967,003500
2967,002700
2968,004300
2969,002700
2969,002700
2969,001000
2969,003100
2969,006900
2969,003100
2969,002000
2969,006800
2972,009200
2972,005400
2975,000400
2975,009800
2975,005000
2975,002900
2975,012900
2975,009200
2976,002400
2979,001800
2979,002700
2981,001700
2981,005000
2981,001300
2982,006500
2982,001800
2982,003600
2985,005100
2985,005900
2985,002600
2985,002200
2987,006000
2988,001600
2988,111500
2990,001900
2991,006900
2991,005300
2991,005900
2991,006600
2992,011800
2992,009400
2992,009700
2992,004800
2992,001800
2992,004200
2992,002300
2992,020300
2992,020300
2994,001800
2994,002300
2994,000800
2994,001600
2994,002200
2994,002200
2994,001700
2994,001600
2994,001900
2994,005500
2994,000900
2996,001800
2996,001900
2996,001300
2996,002000
2996,001400
2997,002200
2997,004000
2997,000700
2998,003600
2999,000600
2999,000500
3000,008900
3000,003800
3000,001200
3001,012000
3003,004000
3003,002200
3003,008300
3003,008300
3003,002100
3004,006900
3004,013500
3004,013600
3004,010500
3004,011800
3004,005700
3006,004800
3006,011300
3006,001200
3006,002100
3006,004200
3006,009800
3009,004300
3009,005400
3009,026100
3009,002700
3009,002100
3010,000800
3010,004900
3012,004100
3012,002700
3012,004900
3014,001200
3014,006000
3014,001800
3014,000900
3014,005100
3014,001200
3014,001100
3015,027900
3015,003100
3016,002400
3018,002100
3018,001500
3019,003600
3021,005000
3024,017700
3026,001600
3027,001900
3027,002500
3027,006800
3027,005600
3027,005800
3029,003400
3029,003600
3031,167700
3031,008700
3031,035700
3031,013200
3031,017400
3031,031600
3031,017300
3031,035000
3031,004500
3033,012900
3033,003700
3034,004600
3034,007400
3034,001800
3034,002700
3034,011700
3036,003500
3036,004500
3036,001700
3036,001800
3036,003200
3037,000600
3037,064900
3038,002400
3038,012200
3040,010500
3040,008400
3040,003600
3040,008500
3040,008700
3040,002300
3041,004900
3041,008900
3041,002400
3042,000700
3042,003000
3042,010700
3045,001200
3046,001200
3046,001700
3046,001500
3046,002500
3046,003100
3046,003400
3046,004500
3046,005400
3046,010600
3046,006400
3047,002500
3047,001400
3047,001900
3047,001900
3047,005700
3047,013600
3050,002900
3050,005600
3050,010200
3050,007000
3051,007600
3051,000400
3051, 
3051,005700
3051,007900
3051,009000
3051,005900
3051,003800
3052,002400
3052,002100
3052,002100
3052,007200
3052,003000
3054,002700
3054,007700
3054,000800
3054,005700
3055,001000
3056,009100
3056,024700
3056,008300
3056,004100
3056,011500
3056,002000
3056,002700
3056,064300
3060,009700
3060,007700
3061,002800
3061,003500
3061,015300
3061,007800
3062,005200
3062,002900
3062,005200
3062,002900
3062,006700
3062,006700
3062,017500
3062,004600
3062,003500
3062,037200
3064,002000
3064,002300
3064,011600
3066,001800
3066,006400
3068,001400
3068,007100
3068,007700
3069,001300
3069,002600
3069,001800
3069,002000
3069,002200
3069,003500
3069,004200
3071,003500
3075,004000
3078,004800
3079,008500
3079,001700
3079,008300
3079,001900
3081,001600
3081,009800
3081,002100
3081,004200
3082,002200
3082,004400
3083,000700
3083,004200
3083,001400
3083,001900
3084,004700
3085,003500
3085,005400
3086,000600
3086,009000
3086,006300
3086,010300
3087,002600
3087,002400
3087,005500
3090,004200
3090,002800
3090,002400
3092,000500
3092,006700
3092,004300
3092,005000
3092,001500
3092,001000
3092,003000
3093,003600
3094,003900
3096,001700
3096,002200
3098,002100
3098,001700
3100,023500
3100,005000
3100,003400
3100,019400
3100,005600
3100,021600
3100,004900
3100,015000
3100,002700
3101,001600
3101,004400
3102,028400
3104,007100
3105,000700
3105,000500
3105,005200
3107,001900
3107,001400
3107,002100
3109,000900
3109,000900
3109,005500
3109,005900
3110,001200
3110,000400
3110,005000
3110,000900
3110,000600
3111,004500
3112,007100
3112,002800
3115,001700
3115,003500
3116,003700
3116,003600
3116,002300
3116,003900
3120,000700
3120,003100
3120,006200
3120,003300
3121,002000
3122,000600
3123,002200
3124,003600
3125,005500
3125,002600
3127,001600
3127,004100
3127,001200
3127,001000
3127,001700
3127,001400
3127,005500
3128,001600
3128,002100
3128,004200
3128,002400
3128,034500
3128,021900
3130,002200
3130,013700
3132,002400
3132,001600
3134,001400
3134,001100
3134,001900
3134,001000
3134,001900
3134,001000
3137,001200
3137,002500
3137,007100
3137,002000
3137,012000
3137,002700
3137,003300
3137,003400
3137,001000
3137,003600
3137,008900
3137,002800
3138,003200
3138,001000
3138,006800
3139,005300
3139,001600
3139,000400
3143,002000
3143,004300
3145,014100
3146,008700
3146,008300
3146,001800
3149,004300
3154,003200
3154,008800
3156,005700
3158,005900
3159,001700
3160,006000
3164,003800
3164,003100
3164,001400
3164,003400
3164,005000
3167,006200
3168,010500
3168,002600
3168,002700
3168,004400
3169,020500
3169,008400
3169,022900
3170,021200
3170,002200
3170,005800
3172,009200
3173,004000
3176,004500
3176,003300
3176,004800
3176,005600
3176,043900
3176,017800
3176,007200
3177,004900
3177,012100
3177,061800
3178,011000
3178,001200
3178,011100
3179,002000
3180,009800
3185,002300
3185,010000
3185,001100
3185,001600
3189,008800
3192,004000
3192,001700
3192,004000
3193,001900
3194,003100
3194,003100
3194,007700
3194,007700
3194,011700
3194,011700
3194,011700
3194,011700
3198,001600
3199,005400
3201,005400
3203,004000
3203,003900
3203,003400
3203,004000
3203,020100
3203,003300
3203,003900
3204,002000
3204,004100
3204,011000
3204,009000
3204,003600
3204,001900
3204,006400
3204,008500
3204,004000
3205,001400
3205,001700
3205,001000
3205,006300
3205,001600
3205,004200
3206,005400
3207,004800
3207,006000
3207,002900
3209,002000
3209,002700
3209,005600
3209,006000
3209,011600
3209,012500
3210,003000
3210,026500
3210,007400
3210,004900
3210,007400
3211,002000
3211,002000
3213,002200
3213,002600
3213,004300
3213,008800
3214,003200
3214,033400
3214,003700
3214,007900
3214,021400
3214,009500
3219,011100
3219,066500
3221,003200
3221,028400
3222,004600
3222,008800
3223,004600
3223,007900
3223,005000
3224,001600
3224,004600
3224,005000
3225,001400
3225,014600
3225,011000
3225,009900
3225,002100
3225,007200
3225,006600
3226,003700
3226,002000
3228,006400
3228,003100
3230,003500
3231,002500
3231,004600
3231,009000
3231,003100
3232,001100
3232,008000
3232,003400
3234,002700
3235,002000
3235,004400
3235,105300
3236,007800
3236,009400
3236,006800
3236,001100
3236,012400
3236,018100
3240,001300
3240,001900
3241,010800
3241,009500
3241,025100
3242,002500
3242,013600
3243,005200
3243,001600
3243,002200
3243,005600
3243,012800
3243,003000
3243,003100
3243,010300
3243,007200
3243,015200
3243,002200
3243,005600
3243,000300
3245,004000
3245,004000
3246,001400
3246,011800
3246,004500
3246,002900
3246,014500
3246,002900
3246,014500
3248,003900
3248,001800
3248,017200
3249,012600
3249,006800
3250,002600
3250,012300
3250,071600
3252,004500
3252,001700
3252,011700
3252,013100
3252,016100
3252,007500
3252,006700
3252,001700
3252,004800
3252,010400
3252,004900
3253,002500
3253,005100
3254,006500
3260,003700
3260,002400
3260,006700
3260,001700
3261,015800
3261,002500
3261,002200
3261,035600
3265,001300
3265,007900
3265,009400
3265,019200
3266,006700
3266,004000
3271,001800
3271,006900
3271,001800
3272,002400
3272,006300
3272,006500
3272,003300
3272,009000
3275,000700
3275,004000
3275,012200
3276,003800
3277,003300
3277,009200
3277,012600
3279,003700
3279,001600
3279,019800
3279,007600
3279,002100
3279,003000
3279,003000
3282,003000
3283,005400
3283,000900
3283,002400
3283,002300
3283,005700
3283,019500
3283,005400
3283,000900
3283,002400
3283,002300
3283,005700
3283,019500
3284,006200
3284,003600
3285,001200
3285,007000
3285,003600
3285,005000
3285,007600
3285,002000
3286,002400
3286,001400
3287,003700
3288,003200
3288,002600
3290,003500
3290,001500
3290,002800
3290,001300
3290,004900
3290,001300
3290,019200
3292,003000
3292,004100
3293,003300
3293,016200
3294,002700
3294,005600
3294,003900
3295,001100
3295,001300
3298,001400
3298,001500
3299,000800
3299,001000
3299,001900
3299,003600
3299,004500
3300,000200
3300,009300
3301,002000
3301,001100
3301,001100
3302,004200
3302,001000
3302,004100
3302,004400
3306,003400
3306,008600
3308,009800
3308,002200
3309,005300
3310,006000
3311,003900
3311,006600
3312,002000
3312,001500
3312,000900
3312,016200
3312,001300
3313,002800
3313,001400
3313,012800
3315,002400
3315,003500
3315,010700
3315,002300
3315,006600
3315,002900
3316,001500
3316,001900
3316,001800
3318,002400
3319,002500
3320,002100
3321,001600
3321,002800
3321,002900
3322,004000
3322,011400
3322,005000
3322,006800
3323,002700
3323,001800
3323,002700
3324,014700
3324,002900
3324,002800
3324,004600
3324,004100
3324,004100
3324,004100
3324,005500
3325,000900
3325,006500
3325,002900
3325,005200
3326,012200
3327,016100
3327,003200
3327,012400
3327,011500
3327,013700
3327,002400
3328,002500
3328,010300
3328,006500
3330,011300
3331,003500
3331,006500
3331,007000
3331,004400
3331,004500
3331,023100
3331,010500
3331,019600
3331,021700
3333,002800
3333,001300
3335,002900
3335,009100
3341,002800
3341,002500
3341,003200
3341,007100
3341,009300
3341,002000
3343,004300
3343,003000
3343,003600
3343,007000
3343,015800
3343,004800
3344,000800
3344,001500
3344,001900
3344,002500
3344,010100
3345,000600
3345,004600
3345,003100
3350,012900
3351,007300
3351,011100
3352,008300
3352,001200
3353,001600
3355,001600
3356,000900
3359,001300
3359,006100
3359,010400
3360,001800
3360,010600
3361,011100
3363,000800
3364,001700
3365,002800
3366,003400
3366,000800
3366,023200
3366,013700
3367,000500
3367,008300
3367,008100
3368,002300
3368,011700
3369,002800
3369,003800
3369,010900
3369,015300
3369,010000
3370,014100
3371,005000
3373,002600
3373,002400
3373,001400
3373,002700
3374,001200
3374,001100
3374,004000
3374,003000
3375,006200
3375,007400
3375,004500
3375,002300
3375,001600
3375,001100
3375,001600
3375,014200
3375,008400
3375,007400
3375,005300
3375,003100
3378,002600
3378,001500
3378,001700
3378,000900
3378,001600
3378,008000
3378,007200
3378,003300
3378,001700
3378,008000
3378,007200
3378,003300
3378,001700
3380,011800
3381,002600
3381,001500
3381,008400
3381,010600
3381,032900
3386,002900
3386,001800
3386,001200
3389,003800
3389,004600
3389,004300
3389,005800
3390,002000
3390,002000
3392,001500
3394,005900
3395,033700
3395,002000
3395,033700
3395,002000
3396,001500
3396,004600
3396,004100
3396,003900
3397,008300
3397,004900
3397,008000
3399,001300
3399,003500
3399,002900
3399,002400
3399,004000
3399,014200
3399,004700
3400,001600
3400,008900
3403,001700
3407,003600
3408,006400
3408,010300
3409,002200
3409,003200
3409,007100
3409,002200
3409,010700
3409,005100
3409,002500
3410,024800
3410,006600
3410,011800
3410,006500
3410,014800
3410,003000
3412,002100
3412,007100
3412,015600
3413,004100
3417,003900
3417,008000
3417,003400
3417,009800
3417,000800
3418,012400
3421,004100
3421,002300
3421,002600
3422,002100
3422,002700
3422,006800
3422,005000
3422,001900
3422,002900
3423,004500
3423,007200
3424,019600
3425,006600
3426,006600
3426,006700
3427,005200
3427,002600
3427,003800
3427,003700
3427,003100
3427,002000
3429,001400
3430,001700
3430,002700
3430,001200
3431,003400
3431,008200
3432,003400
3432,003000
3432,003200
3432,001700
3432,003100
3432,007400
3432,000300
3434,002300
3434,006600
3434,004000
3435,005300
3435,008900
3435,000900
3435,006300
3435,006000
3436,002800
3436,002900
3436,013400
3438,004800
3438,001300
3438,005500
3438,010000
3439,007600
3441,004900
3441,003300
3441,006700
3442,002000
3442,001600
3442,003400
3442,001700
3442,001000
3442,002600
3442,001300
3443,001100
3443,002800
3444,009300
3444,044100
3444,003100
3447,000600
3447,006300
3455,002200
3455,018400
3455,050600
3456,002000
3456,003900
3456,002400
3456,002500
3456,001700
3457,005000
3457,001500
3457,013900
3459,002000
3459,002100
3459,002700
3459,001900
3460,003000
3460,003600
3460,002200
3462,002000
3462,005000
3462,005300
3464,002200
3467,001800
3468,004500
3468,001600
3468,004400
3468,003400
3469,004300
3469,001700
3469,002000
3469,002000
3471,004700
3472,002100
3472,001700
3472,006500
3472,002700
3472,003800
3472,007200
3472,004100
3473,000900
3473,007900
3473,000900
3473,004700
3474,003500
3474,012300
3474,002300
3475,005400
3476,011100
3476,002400
3476,002900
3476,009400
3476,004200
3476,003900
3476,004900
3476,000500
3477,006400
3477,005900
3477,005000
3477,002900
3477,002300
3478,003800
3478,005100
3479,003000
3479,001900
3479,002500
3480,003300
3482,003200
3482,003400
3488,001500
3488,006700
3488,005800
3490,003600
3490,019800
3490,018400
3490,003500
3490,005400
3492,002000
3492,000800
3492,003000
3492,003300
3493,003500
3495,000800
3495,002200
3495,002200
3495,004500
3495,001800
3497,002800
3498,001800
3500,000800
3500,002400
3500,004200
3500,009800
3500,002400
3501,003900
3501,015500
3502,001300
3507,001500
3507,001100
3507,003900
3508,002800
3509,010500
3509,003900
3510,003000
3510,004000
3510,003400
3511,001600
3512,003200
3512,008400
3513,007800
3513,010100
3514,002200
3514,041100
3514,006800
3516,001900
3516,015400
3516,017400
3516,002800
3516,027500
3517,002800
3517,003300
3517,001500
3517,005700
3520,004100
3522,002300
3522,002000
3522,001500
3522,004700
3523,000600
3523,002000
3523,002400
3523,001100
3524,003400
3525,003500
3525,006400
3525,011700
3526,002000
3526,003400
3526,002600
3526,002300
3526,002200
